order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds
3545253,1,Shanghai,4236,121.53363,31.06614,3778,1,06-08 14:07:00,06-08 14:07:00,121.52287,31.10608,06-08 16:45:00,06-08 16:45:00,121.53358,31.06619,608
2700070,1,Shanghai,4236,121.53286,31.06609,3778,1,06-06 15:49:00,06-06 15:49:00,121.52271,31.10604,06-06 16:42:00,06-06 16:42:00,121.53305,31.06608,606
1329601,1,Shanghai,4236,121.53368,31.06717,3778,1,06-21 16:57:00,06-21 16:57:00,121.52279,31.10603,06-21 18:48:00,06-21 18:48:00,121.5329,31.06592,621
1845807,1,Shanghai,4236,121.53297,31.06608,3778,1,06-08 14:04:00,06-08 14:04:00,121.52276,31.10606,06-08 16:14:00,06-08 16:14:00,121.53286,31.06595,608
4408190,1,Shanghai,4236,121.53257,31.06602,3778,1,06-12 14:54:00,06-12 14:54:00,121.52277,31.106,06-12 16:14:00,06-12 16:14:00,121.53085,31.06539,612
2112840,1,Shanghai,4236,121.53456,31.06661,3778,1,06-10 19:28:00,06-10 19:28:00,121.5228,31.10605,06-10 21:36:00,06-10 21:36:00,121.5329,31.06602,610
325905,1,Shanghai,4236,121.53292,31.06599,3778,1,06-08 14:04:00,06-08 14:04:00,121.52286,31.10603,06-08 15:48:00,06-08 15:48:00,121.53282,31.06604,608
2259979,1,Shanghai,4236,121.53267,31.06596,3778,1,06-12 13:20:00,06-12 13:20:00,121.52277,31.10602,06-12 14:05:00,06-12 14:05:00,121.53302,31.06591,612
4040123,1,Shanghai,4236,121.5337,31.06711,3778,1,06-22 15:48:00,06-22 15:48:00,121.52275,31.10606,06-22 17:54:00,06-22 17:54:00,121.533,31.06592,622
2090736,1,Shanghai,4236,121.53284,31.06591,3778,1,06-14 12:28:00,06-14 12:28:00,121.52275,31.10591,06-14 13:46:00,06-14 13:46:00,121.53299,31.06602,614
4054386,1,Shanghai,4236,121.53296,31.06591,3778,1,06-18 18:48:00,06-18 18:48:00,121.52271,31.10596,06-18 20:25:00,06-18 20:25:00,121.53286,31.06602,618
1262560,1,Shanghai,4236,121.53292,31.06592,3778,1,06-11 14:37:00,06-11 14:37:00,121.52272,31.106,06-11 17:41:00,06-11 17:41:00,121.53425,31.06624,611
667764,1,Shanghai,4236,121.53361,31.06725,3778,1,06-23 09:26:00,06-23 09:26:00,121.5228,31.10601,06-23 12:17:00,06-23 12:17:00,121.53119,31.06558,623
1489995,1,Shanghai,4236,121.53452,31.06655,3778,1,06-10 17:05:00,06-10 17:05:00,121.52282,31.106,06-10 18:30:00,06-10 18:30:00,121.53284,31.06605,610
1410254,1,Shanghai,4236,121.53346,31.06612,3778,1,06-17 13:53:00,06-17 13:53:00,121.5228,31.10591,06-17 14:46:00,06-17 14:46:00,121.53324,31.06604,617
3561557,1,Shanghai,4236,121.53466,31.06666,3778,1,06-15 09:42:00,06-15 09:42:00,121.52271,31.10592,06-15 11:28:00,06-15 11:28:00,121.53309,31.06591,615
212890,1,Shanghai,4236,121.53466,31.06656,3778,1,06-17 16:18:00,06-17 16:18:00,121.52271,31.10605,06-17 17:52:00,06-17 17:52:00,121.52541,31.06862,617
1797085,1,Shanghai,4236,121.53352,31.06615,3778,1,06-17 16:18:00,06-17 16:18:00,121.52273,31.10597,06-17 17:37:00,06-17 17:37:00,121.53335,31.0661,617
1461279,1,Shanghai,4236,121.53463,31.06664,3778,1,06-14 12:28:00,06-14 12:28:00,121.5228,31.10591,06-14 14:01:00,06-14 14:01:00,121.53302,31.06593,614
4211260,1,Shanghai,4236,121.53369,31.06651,3778,1,06-07 10:04:00,06-07 10:04:00,121.5228,31.10603,06-07 11:46:00,06-07 11:46:00,121.53309,31.06604,607
3475707,1,Shanghai,4236,121.5337,31.06722,3778,1,06-08 14:05:00,06-08 14:05:00,121.52276,31.10603,06-08 17:03:00,06-08 17:03:00,121.52276,31.1065,608
1389831,1,Shanghai,4236,121.53361,31.0672,3778,1,06-08 17:09:00,06-08 17:09:00,121.52279,31.10602,06-08 18:26:00,06-08 18:26:00,121.533,31.06587,608
3103288,1,Shanghai,4236,121.53464,31.0666,3778,1,06-13 14:26:00,06-13 14:26:00,121.52289,31.10609,06-13 18:49:00,06-13 18:49:00,121.53299,31.06605,613
3705848,1,Shanghai,4236,121.53473,31.06641,3778,1,06-13 15:15:00,06-13 15:15:00,121.52288,31.10594,06-13 17:29:00,06-13 17:29:00,121.5347,31.06649,613
81954,1,Shanghai,84,121.50248,31.12612,3916,14,10-01 13:31:00,10-01 13:31:00,121.52282,31.10787,10-01 14:46:00,10-01 14:46:00,121.50247,31.12605,1001
3516773,1,Shanghai,1631,121.5045,31.12747,3916,14,10-12 14:23:00,10-12 14:23:00,121.52283,31.10785,10-12 16:22:00,10-12 16:22:00,121.50451,31.12747,1012
42170,1,Shanghai,2923,121.5012,31.12805,3916,14,07-01 17:28:00,07-01 17:28:00,121.52288,31.10591,07-01 18:25:00,07-01 18:25:00,121.50103,31.12825,701
4273083,1,Shanghai,2923,121.50113,31.128,3916,14,07-01 17:27:00,07-01 17:27:00,121.52272,31.106,07-01 18:10:00,07-01 18:10:00,121.50098,31.12819,701
3851013,1,Shanghai,4236,121.50128,31.12806,3916,14,06-16 13:16:00,06-16 13:16:00,121.52286,31.10607,06-16 14:23:00,06-16 14:23:00,121.50218,31.1291,616
2856947,1,Shanghai,239,121.53978,31.09586,3965,1,10-09 12:00:00,10-09 12:00:00,121.52281,31.10782,10-09 14:14:00,10-09 14:14:00,121.54023,31.09621,1009
2341179,1,Shanghai,246,121.53965,31.09576,3965,1,09-19 12:31:00,09-19 12:31:00,121.52294,31.10776,09-19 12:45:00,09-19 12:45:00,121.54139,31.09673,919
307226,1,Shanghai,246,121.54209,31.09485,3965,1,09-10 12:28:00,09-10 12:28:00,121.52299,31.1078,09-10 14:39:00,09-10 14:39:00,121.54203,31.09463,910
3545695,1,Shanghai,246,121.5403,31.09601,3965,1,09-09 15:23:00,09-09 15:23:00,121.52288,31.10777,09-09 15:58:00,09-09 15:58:00,121.54159,31.09623,909
2296819,1,Shanghai,246,121.54046,31.09594,3965,1,10-07 11:03:00,10-07 11:03:00,121.52287,31.10779,10-07 11:29:00,10-07 11:29:00,121.53486,31.09749,1007
4264983,1,Shanghai,246,121.54107,31.09477,3965,1,09-03 10:19:00,09-03 10:19:00,121.52287,31.10772,09-03 11:00:00,09-03 11:00:00,121.54117,31.09483,903
2315206,1,Shanghai,246,121.53972,31.09599,3965,1,10-10 15:06:00,10-10 15:06:00,121.52294,31.10775,10-10 16:32:00,10-10 16:32:00,121.54061,31.09573,1010
1971562,1,Shanghai,246,121.53981,31.09593,3965,1,09-02 12:15:00,09-02 12:15:00,121.52283,31.10775,09-02 14:06:00,09-02 14:06:00,121.54111,31.09661,902
2059563,1,Shanghai,246,121.54001,31.09497,3965,1,10-05 11:08:00,10-05 11:08:00,121.52281,31.10772,10-05 11:08:00,10-05 11:08:00,121.54002,31.09514,1005
2133575,1,Shanghai,246,121.54001,31.09564,3965,1,09-21 17:27:00,09-21 17:27:00,121.52292,31.10785,09-21 17:44:00,09-21 17:44:00,121.54008,31.09553,921
2941114,1,Shanghai,246,121.53968,31.09575,3965,1,07-23 09:36:00,07-23 09:36:00,121.52285,31.10605,07-23 10:16:00,07-23 10:16:00,121.53879,31.09751,723
2403099,1,Shanghai,246,121.54009,31.09483,3965,1,09-30 10:52:00,09-30 10:52:00,121.52299,31.10787,09-30 11:20:00,09-30 11:20:00,121.54041,31.09486,930
1233431,1,Shanghai,246,121.53977,31.09583,3965,1,09-23 11:30:00,09-23 11:30:00,121.52285,31.10785,09-23 11:58:00,09-23 11:58:00,121.5406,31.0958,923
2628896,1,Shanghai,246,121.53952,31.09586,3965,1,09-05 13:15:00,09-05 13:15:00,121.52281,31.10778,09-05 14:29:00,09-05 14:29:00,121.54148,31.09652,905
2559388,1,Shanghai,246,121.54166,31.09618,3965,1,09-27 13:50:00,09-27 13:50:00,121.52282,31.10786,09-27 14:17:00,09-27 14:17:00,121.54069,31.09578,927
3513802,1,Shanghai,296,121.54034,31.09603,3965,1,08-22 16:39:00,08-22 16:39:00,121.52287,31.10597,08-22 17:58:00,08-22 17:58:00,121.54052,31.09563,822
4050205,1,Shanghai,1005,121.54022,31.09608,3965,1,08-23 12:05:00,08-23 12:05:00,121.52276,31.10609,08-23 14:08:00,08-23 14:08:00,121.52988,31.09892,823
3442817,1,Shanghai,1005,121.53954,31.09589,3965,1,08-08 09:38:00,08-08 09:38:00,121.52286,31.10595,08-08 11:19:00,08-08 11:19:00,121.54132,31.09667,808
2435923,1,Shanghai,1005,121.54371,31.10178,3965,1,08-11 11:04:00,08-11 11:04:00,121.52275,31.10596,08-11 12:11:00,08-11 12:11:00,121.5437,31.1018,811
32305,1,Shanghai,2923,121.53969,31.09587,3965,1,08-08 09:26:00,08-08 09:26:00,121.52286,31.106,08-08 15:12:00,08-08 15:12:00,121.54148,31.09651,808
1845837,1,Shanghai,2923,121.5416,31.09604,3965,1,07-11 10:41:00,07-11 10:41:00,121.52286,31.10605,07-11 15:25:00,07-11 15:25:00,121.54128,31.09665,711
2211413,1,Shanghai,2923,121.54006,31.09497,3965,1,07-17 15:28:00,07-17 15:28:00,121.52279,31.10602,07-17 16:58:00,07-17 16:58:00,121.53974,31.09509,717
4394689,1,Shanghai,239,121.5595,31.10612,4136,9,10-07 09:08:00,10-07 09:08:00,121.52287,31.10787,10-07 10:10:00,10-07 10:10:00,121.55985,31.10845,1007
4317258,1,Shanghai,239,121.55821,31.10657,4136,9,10-07 09:09:00,10-07 09:09:00,121.5229,31.10789,10-07 09:56:00,10-07 09:56:00,121.56036,31.10766,1007
2693744,1,Shanghai,239,121.55947,31.10626,4136,9,10-06 11:08:00,10-06 11:08:00,121.52283,31.10783,10-06 11:45:00,10-06 11:45:00,121.55975,31.10731,1006
2703833,1,Shanghai,239,121.55954,31.10622,4136,9,10-05 12:35:00,10-05 12:35:00,121.52284,31.1078,10-05 14:18:00,10-05 14:18:00,121.55959,31.1075,1005
877200,1,Shanghai,239,121.55948,31.10629,4136,9,10-10 15:09:00,10-10 15:09:00,121.52292,31.10779,10-10 15:50:00,10-10 15:50:00,121.55969,31.10734,1010
603774,1,Shanghai,239,121.55559,31.10697,4136,9,10-09 12:06:00,10-09 12:06:00,121.52297,31.10787,10-09 14:03:00,10-09 14:03:00,121.55427,31.11118,1009
2636513,1,Shanghai,239,121.5595,31.10616,4136,9,10-09 12:08:00,10-09 12:08:00,121.52286,31.1078,10-09 13:47:00,10-09 13:47:00,121.56045,31.10768,1009
2228800,1,Shanghai,239,121.55956,31.10625,4136,9,10-08 11:52:00,10-08 11:52:00,121.52285,31.10773,10-08 13:17:00,10-08 13:17:00,121.53016,31.09816,1008
454433,1,Shanghai,239,121.55943,31.10612,4136,9,10-05 12:39:00,10-05 12:39:00,121.52286,31.10775,10-05 14:11:00,10-05 14:11:00,121.56064,31.1066,1005
1045367,1,Shanghai,246,121.55778,31.10614,4136,9,10-09 14:04:00,10-09 14:04:00,121.52285,31.10775,10-09 14:04:00,10-09 14:04:00,121.55494,31.112,1009
1266999,1,Shanghai,246,121.55947,31.10611,4136,9,09-04 13:00:00,09-04 13:00:00,121.52296,31.10789,09-04 14:18:00,09-04 14:18:00,121.5607,31.10623,904
2846132,1,Shanghai,246,121.55945,31.10659,4136,9,09-27 12:16:00,09-27 12:16:00,121.52289,31.10784,09-27 13:01:00,09-27 13:01:00,121.55975,31.10627,927
3678950,1,Shanghai,246,121.55952,31.10621,4136,9,07-16 10:49:00,07-16 10:49:00,121.52274,31.10599,07-16 12:04:00,07-16 12:04:00,121.55987,31.10612,716
698740,1,Shanghai,246,121.56015,31.10636,4136,9,09-03 13:46:00,09-03 13:46:00,121.52295,31.10777,09-03 14:39:00,09-03 14:39:00,121.5605,31.1075,903
3499693,1,Shanghai,246,121.55959,31.10611,4136,9,07-28 11:44:00,07-28 11:44:00,121.52273,31.10605,07-28 13:40:00,07-28 13:40:00,121.56031,31.1069,728
2012240,1,Shanghai,246,121.55737,31.10928,4136,9,09-09 18:02:00,09-09 18:02:00,121.52283,31.10789,09-09 19:34:00,09-09 19:34:00,121.55827,31.1096,909
926740,1,Shanghai,246,121.55941,31.10613,4136,9,09-18 13:15:00,09-18 13:15:00,121.52287,31.10775,09-18 13:45:00,09-18 13:45:00,121.56048,31.10752,918
1525237,1,Shanghai,246,121.55956,31.10621,4136,9,09-24 11:02:00,09-24 11:02:00,121.52292,31.10784,09-24 12:06:00,09-24 12:06:00,121.56029,31.10779,924
2959325,1,Shanghai,246,121.55941,31.10622,4136,9,09-29 11:02:00,09-29 11:02:00,121.52285,31.10788,09-29 11:42:00,09-29 11:42:00,121.55954,31.1073,929
1756070,1,Shanghai,246,121.55949,31.10626,4136,9,08-06 09:43:00,08-06 09:43:00,121.52277,31.10592,08-06 10:25:00,08-06 10:25:00,121.56071,31.10625,806
118754,1,Shanghai,246,121.56011,31.10634,4136,9,09-09 18:01:00,09-09 18:01:00,121.52298,31.10784,09-09 19:25:00,09-09 19:25:00,121.55916,31.10975,909
3928312,1,Shanghai,246,121.55923,31.10679,4136,9,07-22 09:30:00,07-22 09:30:00,121.52271,31.10598,07-22 10:15:00,07-22 10:15:00,121.56,31.1063,722
1495225,1,Shanghai,246,121.56023,31.10613,4136,9,07-27 10:08:00,07-27 10:08:00,121.52277,31.10598,07-27 10:58:00,07-27 10:58:00,121.56072,31.10643,727
4015696,1,Shanghai,246,121.55878,31.10764,4136,9,09-22 13:17:00,09-22 13:17:00,121.52291,31.10788,09-22 14:24:00,09-22 14:24:00,121.55918,31.10971,922
3920226,1,Shanghai,246,121.56015,31.10635,4136,9,09-10 12:25:00,09-10 12:25:00,121.52297,31.10771,09-10 14:15:00,09-10 14:15:00,121.56023,31.10763,910
4474123,1,Shanghai,246,121.55932,31.10687,4136,9,07-17 09:50:00,07-17 09:50:00,121.52285,31.10596,07-17 10:30:00,07-17 10:30:00,121.56073,31.10644,717
4378380,1,Shanghai,246,121.55948,31.10626,4136,9,07-12 11:34:00,07-12 11:34:00,121.52283,31.106,07-12 13:48:00,07-12 13:48:00,121.52782,31.10451,712
4051173,1,Shanghai,246,121.55486,31.10798,4136,9,09-12 08:58:00,09-12 08:58:00,121.52287,31.10775,09-12 10:29:00,09-12 10:29:00,121.55357,31.07842,912
3068118,1,Shanghai,246,121.55829,31.10656,4136,9,09-04 12:53:00,09-04 12:53:00,121.52288,31.10789,09-04 14:10:00,09-04 14:10:00,121.55756,31.10614,904
1322050,1,Shanghai,246,121.55866,31.10759,4136,9,09-18 13:15:00,09-18 13:15:00,121.52294,31.10778,09-18 13:51:00,09-18 13:51:00,121.55978,31.10882,918
680535,1,Shanghai,246,121.55942,31.10612,4136,9,10-05 12:36:00,10-05 12:36:00,121.52284,31.10781,10-05 14:22:00,10-05 14:22:00,121.55906,31.10976,1005
2664996,1,Shanghai,246,121.5603,31.10631,4136,9,07-26 09:22:00,07-26 09:22:00,121.52278,31.10608,07-26 10:09:00,07-26 10:09:00,121.56075,31.10631,726
1064091,1,Shanghai,246,121.55958,31.10628,4136,9,07-25 09:50:00,07-25 09:50:00,121.52271,31.10606,07-25 10:58:00,07-25 10:58:00,121.56074,31.10721,725
1496743,1,Shanghai,246,121.55929,31.10688,4136,9,10-10 15:13:00,10-10 15:13:00,121.52287,31.10787,10-10 15:40:00,10-10 15:40:00,121.52281,31.10539,1010
3112189,1,Shanghai,246,121.55566,31.10708,4136,9,10-11 14:03:00,10-11 14:03:00,121.5229,31.10777,10-11 14:55:00,10-11 14:55:00,121.55685,31.10581,1011
1416763,1,Shanghai,246,121.56015,31.10639,4136,9,09-11 13:05:00,09-11 13:05:00,121.52296,31.10773,09-11 14:10:00,09-11 14:10:00,121.56055,31.10756,911
518365,1,Shanghai,246,121.55938,31.10651,4136,9,10-05 12:43:00,10-05 12:43:00,121.52297,31.1078,10-05 14:10:00,10-05 14:10:00,121.55971,31.1061,1005
3894809,1,Shanghai,246,121.56026,31.10633,4136,9,09-08 14:18:00,09-08 14:18:00,121.52293,31.10775,09-08 15:08:00,09-08 15:08:00,121.55925,31.10524,908
3695043,1,Shanghai,246,121.55535,31.10854,4136,9,10-06 11:04:00,10-06 11:04:00,121.52291,31.10786,10-06 17:51:00,10-06 17:51:00,121.52737,31.06121,1006
3805170,1,Shanghai,246,121.56022,31.10625,4136,9,07-22 09:30:00,07-22 09:30:00,121.52273,31.10605,07-22 10:09:00,07-22 10:09:00,121.55863,31.10574,722
2582470,1,Shanghai,246,121.55952,31.10616,4136,9,08-29 13:19:00,08-29 13:19:00,121.52285,31.10781,08-29 13:55:00,08-29 13:55:00,121.56071,31.10632,829
683604,1,Shanghai,246,121.55526,31.1086,4136,9,10-06 11:01:00,10-06 11:01:00,121.52285,31.10788,10-06 13:12:00,10-06 13:12:00,121.52791,31.07621,1006
2853951,1,Shanghai,246,121.55538,31.1086,4136,9,09-21 14:46:00,09-21 14:46:00,121.52286,31.10784,09-21 15:16:00,09-21 15:16:00,121.55535,31.10873,921
473160,1,Shanghai,246,121.55923,31.10686,4136,9,07-17 09:50:00,07-17 09:50:00,121.52272,31.10592,07-17 15:13:00,07-17 15:13:00,121.53755,31.02858,717
3860337,1,Shanghai,246,121.56033,31.10629,4136,9,07-20 10:48:00,07-20 10:48:00,121.52288,31.10596,07-20 11:59:00,07-20 11:59:00,121.55586,31.10574,720
4015248,1,Shanghai,246,121.55863,31.10768,4136,9,09-20 12:29:00,09-20 12:29:00,121.52292,31.10774,09-20 13:02:00,09-20 13:02:00,121.5591,31.10993,920
1852622,1,Shanghai,246,121.55574,31.10699,4136,9,07-17 11:06:00,07-17 11:06:00,121.52285,31.10591,07-17 11:44:00,07-17 11:44:00,121.55593,31.1057,717
3751120,1,Shanghai,246,121.55947,31.10619,4136,9,08-29 13:18:00,08-29 13:18:00,121.52284,31.10781,08-29 14:05:00,08-29 14:05:00,121.56021,31.10709,829
2378475,1,Shanghai,246,121.55876,31.10766,4136,9,09-28 09:14:00,09-28 09:14:00,121.52282,31.10776,09-28 09:58:00,09-28 09:58:00,121.55901,31.10987,928
4471377,1,Shanghai,246,121.55946,31.10617,4136,9,09-30 12:44:00,09-30 12:44:00,121.52287,31.10786,09-30 13:35:00,09-30 13:35:00,121.56015,31.10749,930
3403186,1,Shanghai,246,121.55878,31.10757,4136,9,09-29 11:02:00,09-29 11:02:00,121.52285,31.10788,09-29 11:49:00,09-29 11:49:00,121.55897,31.10978,929
2265683,1,Shanghai,246,121.55499,31.10808,4136,9,09-04 09:45:00,09-04 09:45:00,121.5229,31.10777,09-04 11:17:00,09-04 11:17:00,121.55341,31.07859,904
457570,1,Shanghai,246,121.55562,31.10703,4136,9,10-02 12:43:00,10-02 12:43:00,121.52292,31.10773,10-02 13:33:00,10-02 13:33:00,121.55496,31.10632,1002
833581,1,Shanghai,246,121.55952,31.1062,4136,9,08-04 09:31:00,08-04 09:31:00,121.52284,31.10604,08-04 10:26:00,08-04 10:26:00,121.56069,31.10637,804
3319942,1,Shanghai,246,121.55922,31.10689,4136,9,09-21 13:05:00,09-21 13:05:00,121.52291,31.10786,09-21 13:22:00,09-21 13:22:00,121.55978,31.10621,921
3506131,1,Shanghai,246,121.55952,31.10627,4136,9,10-03 12:45:00,10-03 12:45:00,121.52297,31.10779,10-03 13:16:00,10-03 13:16:00,121.56013,31.10754,1003
512189,1,Shanghai,246,121.55823,31.10645,4136,9,07-26 09:20:00,07-26 09:20:00,121.52285,31.10596,07-26 10:22:00,07-26 10:22:00,121.55918,31.10975,726
3247481,1,Shanghai,246,121.55812,31.10648,4136,9,10-04 13:24:00,10-04 13:24:00,121.52282,31.10771,10-04 13:59:00,10-04 13:59:00,121.55754,31.10611,1004
693660,1,Shanghai,246,121.55484,31.108,4136,9,08-28 13:28:00,08-28 13:28:00,121.52297,31.10781,08-28 14:37:00,08-28 14:37:00,121.54679,31.0929,828
206022,1,Shanghai,246,121.55952,31.10617,4136,9,07-29 09:39:00,07-29 09:39:00,121.52272,31.10596,07-29 10:43:00,07-29 10:43:00,121.56073,31.10646,729
3692937,1,Shanghai,246,121.55946,31.10629,4136,9,09-01 09:05:00,09-01 09:05:00,121.52288,31.10783,09-01 09:44:00,09-01 09:44:00,121.56071,31.10634,901
354511,1,Shanghai,246,121.56029,31.10621,4136,9,09-15 14:29:00,09-15 14:29:00,121.52297,31.10781,09-15 15:22:00,09-15 15:22:00,121.56035,31.10773,915
461841,1,Shanghai,246,121.55944,31.10624,4136,9,09-25 11:37:00,09-25 11:37:00,121.52299,31.1078,09-25 12:52:00,09-25 12:52:00,121.56043,31.10757,925
3357837,1,Shanghai,246,121.55861,31.1076,4136,9,09-23 12:59:00,09-23 12:59:00,121.5229,31.10776,09-23 13:26:00,09-23 13:26:00,121.55904,31.10974,923
2633106,1,Shanghai,246,121.56022,31.10633,4136,9,09-06 11:39:00,09-06 11:39:00,121.5229,31.10774,09-06 12:41:00,09-06 12:41:00,121.56043,31.10744,906
1617041,1,Shanghai,246,121.5602,31.10638,4136,9,09-12 11:05:00,09-12 11:05:00,121.52294,31.10777,09-12 11:58:00,09-12 11:58:00,121.5596,31.10872,912
217531,1,Shanghai,246,121.55945,31.10657,4136,9,09-15 14:29:00,09-15 14:29:00,121.52284,31.10781,09-15 15:16:00,09-15 15:16:00,121.55974,31.10612,915
4057089,1,Shanghai,296,121.55934,31.10687,4136,9,08-21 17:05:00,08-21 17:05:00,121.52284,31.10603,08-21 19:15:00,08-21 19:15:00,121.56011,31.10645,821
1362853,1,Shanghai,296,121.55984,31.10629,4136,9,08-17 14:15:00,08-17 14:15:00,121.52288,31.10593,08-17 18:40:00,08-17 18:40:00,121.56075,31.10713,817
3135249,1,Shanghai,296,121.55952,31.10623,4136,9,08-16 16:03:00,08-16 16:03:00,121.5228,31.10593,08-16 20:17:00,08-16 20:17:00,121.56027,31.107,816
3258068,1,Shanghai,296,121.55945,31.10629,4136,9,08-17 14:16:00,08-17 14:16:00,121.52276,31.10597,08-17 19:39:00,08-17 19:39:00,121.56072,31.10658,817
719061,1,Shanghai,296,121.55528,31.10695,4136,9,08-24 16:43:00,08-24 16:43:00,121.52289,31.10601,08-24 19:45:00,08-24 19:45:00,121.55592,31.10579,824
2424835,1,Shanghai,296,121.55532,31.10869,4136,9,08-15 15:49:00,08-15 15:49:00,121.52289,31.10606,08-15 21:18:00,08-15 21:18:00,121.53158,31.10749,815
3158442,1,Shanghai,296,121.55955,31.10617,4136,9,08-17 14:17:00,08-17 14:17:00,121.5228,31.10592,08-17 17:57:00,08-17 17:57:00,121.56069,31.1064,817
2032051,1,Shanghai,296,121.55932,31.10688,4136,9,08-20 15:28:00,08-20 15:28:00,121.52289,31.10606,08-20 17:28:00,08-20 17:28:00,121.56062,31.10633,820
1653627,1,Shanghai,2690,121.55944,31.10614,4136,9,10-01 10:55:00,10-01 10:55:00,121.52289,31.10788,10-01 14:07:00,10-01 14:07:00,121.53158,31.09538,1001
1192454,1,Shanghai,2923,121.55567,31.10707,4136,9,08-07 14:15:00,08-07 14:15:00,121.52275,31.106,08-07 18:03:00,08-07 18:03:00,121.55853,31.10188,807
513348,1,Shanghai,2923,121.55493,31.10806,4136,9,07-09 11:01:00,07-09 11:01:00,121.52282,31.10601,07-09 16:25:00,07-09 16:25:00,121.53899,31.10018,709
4082665,1,Shanghai,2923,121.55945,31.10618,4136,9,08-08 09:20:00,08-08 09:20:00,121.52275,31.10607,08-08 16:58:00,08-08 16:58:00,121.55832,31.10931,808
3832712,1,Shanghai,2923,121.55948,31.10622,4136,9,08-07 14:11:00,08-07 14:11:00,121.52277,31.10599,08-07 17:08:00,08-07 17:08:00,121.56042,31.10658,807
2988245,1,Shanghai,2923,121.55944,31.10617,4136,9,08-08 09:20:00,08-08 09:20:00,121.52271,31.10601,08-08 16:48:00,08-08 16:48:00,121.56051,31.10646,808
2226233,1,Shanghai,2923,121.55563,31.10701,4136,9,07-05 11:39:00,07-05 11:39:00,121.52282,31.10592,07-05 17:52:00,07-05 17:52:00,121.55604,31.10564,705
559369,1,Shanghai,2923,121.55959,31.10616,4136,9,07-18 16:08:00,07-18 16:08:00,121.52281,31.10592,07-18 18:32:00,07-18 18:32:00,121.56007,31.10575,718
119749,1,Shanghai,2923,121.5595,31.10615,4136,9,08-07 14:11:00,08-07 14:11:00,121.52285,31.10591,08-07 16:52:00,08-07 16:52:00,121.56,31.10585,807
220675,1,Shanghai,2923,121.56015,31.10613,4136,9,07-11 10:43:00,07-11 10:43:00,121.52277,31.10604,07-11 15:42:00,07-11 15:42:00,121.5612,31.1064,711
3259576,1,Shanghai,2923,121.55941,31.10625,4136,9,08-07 14:11:00,08-07 14:11:00,121.52276,31.10609,08-07 17:02:00,08-07 17:02:00,121.56,31.10573,807
2579811,1,Shanghai,2923,121.55952,31.10622,4136,9,07-13 11:25:00,07-13 11:25:00,121.52271,31.10593,07-13 18:24:00,07-13 18:24:00,121.50789,31.12111,713
3689605,1,Shanghai,2923,121.55941,31.10613,4136,9,07-11 10:42:00,07-11 10:42:00,121.52274,31.10599,07-11 15:34:00,07-11 15:34:00,121.56001,31.10582,711
1789373,1,Shanghai,2923,121.55952,31.10629,4136,9,07-07 10:08:00,07-07 10:08:00,121.52272,31.10596,07-07 12:56:00,07-07 12:56:00,121.56069,31.10631,707
2112473,1,Shanghai,2923,121.55945,31.10629,4136,9,08-03 10:40:00,08-03 10:40:00,121.52271,31.10608,08-03 17:37:00,08-03 17:37:00,121.56077,31.10688,803
3366521,1,Shanghai,3443,121.55482,31.10794,4136,9,08-12 15:12:00,08-12 15:12:00,121.52273,31.106,08-12 16:11:00,08-12 16:11:00,121.55534,31.10874,812
2788146,1,Shanghai,3443,121.55491,31.10801,4136,9,08-14 09:55:00,08-14 09:55:00,121.52281,31.10592,08-14 13:00:00,08-14 13:00:00,121.5227,31.10567,814
554442,1,Shanghai,74,121.51542,31.11972,4316,14,10-28 11:51:00,10-28 11:51:00,121.52294,31.1078,10-28 12:26:00,10-28 12:26:00,121.51535,31.12006,1028
575771,1,Shanghai,74,121.51554,31.11986,4316,14,10-13 09:45:00,10-13 09:45:00,121.52293,31.10781,10-13 10:07:00,10-13 10:07:00,121.51526,31.12017,1013
3359736,1,Shanghai,74,121.51559,31.11982,4316,14,08-07 09:23:00,08-07 09:23:00,121.52272,31.106,08-07 10:03:00,08-07 10:03:00,121.51447,31.11995,807
2555324,1,Shanghai,74,121.51559,31.11971,4316,14,07-22 09:21:00,07-22 09:21:00,121.52282,31.10608,07-22 10:54:00,07-22 10:54:00,121.5155,31.11973,722
979965,1,Shanghai,74,121.51559,31.11975,4316,14,07-21 09:07:00,07-21 09:07:00,121.52275,31.10605,07-21 09:48:00,07-21 09:48:00,121.51527,31.12013,721
193883,1,Shanghai,74,121.51541,31.11987,4316,14,10-14 13:20:00,10-14 13:20:00,121.52281,31.10788,10-14 13:49:00,10-14 13:49:00,121.51526,31.11963,1014
1589987,1,Shanghai,74,121.51557,31.1198,4316,14,06-04 09:56:00,06-04 09:56:00,121.52277,31.10598,06-04 10:46:00,06-04 10:46:00,121.51491,31.12,604
3535054,1,Shanghai,74,121.51549,31.11988,4316,14,07-30 11:44:00,07-30 11:44:00,121.52286,31.10607,07-30 12:33:00,07-30 12:33:00,121.51524,31.12041,730
1897570,1,Shanghai,74,121.51548,31.1198,4316,14,08-08 09:20:00,08-08 09:20:00,121.52276,31.10602,08-08 09:42:00,08-08 09:42:00,121.5153,31.12005,808
