delivery_id,source_lat,source_lng,dest_lat,dest_lng,distance_km,vehicle_type,driver_id,package_weight_kg,order_time,scheduled_delivery_time,actual_delivery_time,traffic_level,weather_condition,road_type,delayed
2470172,31.10605,121.52279,31.1226,121.50941,2.2380928390370367,scooter,1631,23.364284348888415,2024-08-21 17:30:00,2024-08-21 18:08:57.142281368,2024-08-21 17:58:00,Very High,cold,City,0
2749798,31.10789,121.52283,31.12283,121.50971,2.0783951899283473,van,1631,14.662458389118529,2024-10-02 08:42:00,2024-10-02 09:20:18.814845584,2024-10-02 12:34:00,Very High,hot,City,1
3973391,31.106,121.52281,31.12322,121.50913,2.3156800328258793,truck,1631,38.68705914971327,2024-07-22 09:03:00,2024-07-22 09:42:15.763207878,2024-07-22 12:29:00,High,cold,City,1
471217,31.10592,121.52285,31.12172,121.50984,2.149557137216969,van,1631,21.848723504399995,2024-07-23 09:40:00,2024-07-23 10:18:35.893712932,2024-07-23 14:32:00,High,clear,City,1
1462924,31.10591,121.52272,31.12318,121.50915,2.314418563697191,van,1631,41.9337352487695,2024-07-30 10:30:00,2024-07-30 11:09:15.460455286,2024-07-30 13:54:00,High,stormy,City,1
3075645,31.106,121.52278,31.12277,121.51054,2.198863535574443,van,1631,30.90519055435279,2024-07-18 09:15:00,2024-07-18 09:53:47.727248539,2024-07-18 13:38:00,High,cold,City,1
1166291,31.10608,121.52278,31.12271,121.50997,2.215081612708773,ev bike,1631,31.00827081832427,2024-07-14 11:38:00,2024-07-14 12:16:51.619587050,2024-07-14 17:19:00,Medium,foggy,City,1
766911,31.10597,121.52283,31.12224,121.51078,2.1421776276923437,van,1631,33.688443151300945,2024-07-14 11:39:00,2024-07-14 12:17:34.122630645,2024-07-14 18:40:00,Medium,hot,City,1
2968039,31.10784,121.5229,31.12289,121.50986,2.083638412663363,scooter,1631,11.932088054116718,2024-10-26 14:45:00,2024-10-26 15:23:20.073219039,2024-10-26 16:21:00,Medium,hot,City,1
2970028,31.106,121.52284,31.12372,121.50943,2.347782587259452,truck,1631,10.459166391975868,2024-06-08 14:46:00,2024-06-08 15:25:23.467820943,2024-06-08 17:51:00,Medium,foggy,City,1
885153,31.10591,121.52274,31.12275,121.50998,2.2320185862778414,ev bike,1631,9.962395668520712,2024-07-11 10:41:00,2024-07-11 11:19:55.684460706,2024-07-11 14:44:00,High,hot,City,1
2901272,31.10601,121.52288,31.1225,121.50949,2.2331540530888527,van,1631,40.1970277426078,2024-07-05 09:55:00,2024-07-05 10:33:55.956972742,2024-07-05 13:27:00,High,rainy,City,1
3365137,31.10786,121.52282,31.12271,121.50987,2.060683121146963,truck,1631,11.557142835887568,2024-10-02 08:43:00,2024-10-02 09:21:14.563949074,2024-10-02 11:35:00,Very High,foggy,City,1
1006307,31.10609,121.52286,31.12328,121.50902,2.321532298859518,ev bike,1631,13.346930500056757,2024-07-24 09:15:00,2024-07-24 09:54:17.167751726,2024-07-24 12:42:00,High,rainy,City,1
4024040,31.10591,121.52271,31.1224,121.50953,2.221804029104319,scooter,1631,32.869300043539596,2024-06-23 13:09:00,2024-06-23 13:47:53.232966985,2024-06-23 13:32:00,Medium,stormy,City,0
676832,31.10597,121.52288,31.12314,121.50906,2.318621736154814,ev van,1631,21.524288673678047,2024-07-24 09:19:00,2024-07-24 09:58:16.469216676,2024-07-24 13:01:00,High,rainy,City,1
579504,31.10607,121.52277,31.12241,121.50946,2.2151143385791414,ev bike,1631,19.688762133576347,2024-08-18 09:21:00,2024-08-18 09:59:51.627441260,2024-08-18 11:03:00,High,rainy,City,1
2860862,31.10783,121.52283,31.12325,121.509,2.1617837547734338,ev bike,1631,18.44212649120811,2024-10-25 09:37:00,2024-10-25 10:15:38.828101146,2024-10-25 13:30:00,High,hot,City,1
404912,31.10607,121.52286,31.1227,121.51075,2.179104724369675,scooter,1631,8.270320194880478,2024-06-07 14:37:00,2024-06-07 15:15:42.985133847,2024-06-07 17:44:00,Medium,hot,City,1
4227543,31.10604,121.5228,31.12187,121.50987,2.147909906318134,van,1631,11.253102811682647,2024-07-18 14:14:00,2024-07-18 14:52:35.498377518,2024-07-18 14:42:00,Medium,cold,City,0
2346898,31.10786,121.52293,31.12285,121.5098,2.0834127839258803,bike,1631,42.123380103636435,2024-10-12 14:15:00,2024-10-12 14:53:20.019068142,2024-10-12 14:45:00,Medium,foggy,City,0
3416013,31.10784,121.52293,31.12285,121.50977,2.086905685198951,truck,1631,17.395468066921584,2024-10-03 09:08:00,2024-10-03 09:46:20.857364448,2024-10-03 12:20:00,High,clear,City,1
2418834,31.10778,121.52298,31.12346,121.5098,2.1480640185527773,ev bike,1631,2.1615984830274555,2024-09-07 17:21:00,2024-09-07 17:59:35.535364454,2024-09-07 17:37:00,Very High,hot,City,0
3206698,31.106,121.52281,31.12398,121.51028,2.3280831352810476,bike,1631,10.662368095758312,2024-07-03 14:06:00,2024-07-03 14:45:18.739952467,2024-07-03 14:18:00,Medium,foggy,City,0
4492101,31.106,121.52286,31.12288,121.51002,2.239897517555259,bike,1631,30.316517941637997,2024-07-11 10:22:00,2024-07-11 11:00:57.575404212,2024-07-11 14:57:00,High,hot,City,1
2615880,31.10594,121.52284,31.1224,121.51067,2.1661378155997717,ev bike,1631,30.0317403012668,2024-08-10 17:50:00,2024-08-10 18:28:39.873075745,2024-08-10 18:29:00,Very High,stormy,City,1
2972017,31.10607,121.52275,31.12409,121.51047,2.319819501493192,bike,1631,20.917478656511665,2024-08-08 18:52:00,2024-08-08 19:31:16.756680358,2024-08-08 19:18:00,Very High,cold,City,0
548904,31.10604,121.52274,31.12244,121.50942,2.221133356405566,van,1631,15.242956922874571,2024-06-07 14:46:00,2024-06-07 15:24:53.072005538,2024-06-07 15:44:00,Medium,rainy,City,1
1561544,31.10595,121.52276,31.12243,121.50946,2.2273601354885075,scooter,1631,4.9982160485417255,2024-07-06 09:20:00,2024-07-06 09:58:54.566432516,2024-07-06 12:46:00,High,rainy,City,1
3608426,31.106,121.52272,31.12285,121.50997,2.232433126401806,ev bike,1631,30.43622430254115,2024-06-07 14:35:00,2024-06-07 15:13:55.783950334,2024-06-07 15:11:00,Medium,clear,City,0
3234946,31.10778,121.52298,31.12348,121.51052,2.110601460374825,scooter,1631,37.18497525251224,2024-10-03 09:26:00,2024-10-03 10:04:26.544350490,2024-10-03 11:40:00,High,rainy,City,1
3069678,31.10601,121.52274,31.12307,121.50916,2.295616680272898,van,1631,43.66537997134762,2024-08-22 14:47:00,2024-08-22 15:26:10.948003264,2024-08-22 15:21:00,Medium,foggy,City,0
3882475,31.10779,121.52287,31.12284,121.51008,2.069548144158716,truck,1631,9.188242132959513,2024-10-18 09:31:00,2024-10-18 10:09:16.691554597,2024-10-18 12:48:00,High,clear,City,1
2461755,31.10785,121.52292,31.1228,121.51007,2.063947196791974,ev bike,1631,44.766637097116686,2024-09-24 08:35:00,2024-09-24 09:13:15.347327229,2024-09-24 13:54:00,Very High,clear,City,1
4264935,31.10606,121.52285,31.12278,121.50998,2.2265805672915686,scooter,1631,24.332457597493754,2024-07-10 10:01:00,2024-07-10 10:39:54.379336149,2024-07-10 14:02:00,High,hot,City,1
4301574,31.10785,121.52296,31.1228,121.5098,2.0815739030141285,scooter,1631,25.527701186877554,2024-10-10 09:10:00,2024-10-10 09:48:19.577736722,2024-10-10 14:44:00,High,rainy,City,1
2847666,31.10779,121.52282,31.12286,121.50994,2.076394609615065,truck,1631,37.98562047358464,2024-09-08 16:06:00,2024-09-08 16:44:18.334706308,2024-09-08 16:44:00,High,foggy,City,0
3015302,31.10591,121.52286,31.1227,121.50932,2.2687065423250483,bike,1631,17.373113273099083,2024-07-24 09:18:00,2024-07-24 09:57:04.489570159,2024-07-24 12:36:00,High,hot,City,1
4251765,31.10779,121.52294,31.1228,121.51,2.0744011320949007,bike,1631,5.94505848183741,2024-10-05 08:45:00,2024-10-05 09:23:17.856271701,2024-10-05 12:14:00,Very High,foggy,City,1
2084309,31.10771,121.52288,31.12289,121.50989,2.0924499509501144,truck,1631,35.27381563369691,2024-10-13 14:01:00,2024-10-13 14:39:22.187988229,2024-10-13 15:42:00,Medium,foggy,City,1
1329485,31.10607,121.52274,31.12327,121.50905,2.3143769615355647,ev van,1631,30.154393149518548,2024-07-23 09:41:00,2024-07-23 10:20:15.450470769,2024-07-23 14:00:00,High,cold,City,1
2542368,31.10597,121.52271,31.12215,121.51071,2.131177681843635,van,1631,19.969201007670932,2024-06-26 08:45:00,2024-06-26 09:23:31.482643642,2024-06-26 12:24:00,Very High,foggy,City,1
2421791,31.10607,121.52282,31.12294,121.50921,2.279811522982759,bike,1631,34.09084067561803,2024-08-04 17:34:00,2024-08-04 18:13:07.154765517,2024-08-04 17:49:00,Very High,foggy,City,0
263929,31.10783,121.52293,31.12252,121.50941,2.0795947596242694,ev van,1631,37.02796948706957,2024-10-02 08:42:00,2024-10-02 09:20:19.102742311,2024-10-02 12:13:00,Very High,rainy,City,1
1087662,31.10779,121.52296,31.12338,121.50906,2.1808437431851755,ev van,1631,3.420388478116405,2024-10-10 17:48:00,2024-10-10 18:26:43.402498364,2024-10-10 18:13:00,Very High,foggy,City,0
1187053,31.10788,121.52295,31.12273,121.50983,2.0704053751296505,ev van,1631,25.469378941801857,2024-09-13 08:56:00,2024-09-13 09:34:16.897290032,2024-09-13 12:25:00,Very High,foggy,City,1
3573056,31.10597,121.52279,31.12259,121.51102,2.161205056765094,scooter,1631,7.5796319140233805,2024-07-24 14:05:00,2024-07-24 14:43:38.689213624,2024-07-24 14:21:00,Medium,foggy,City,0
4309887,31.10591,121.52286,31.12273,121.50975,2.248475441915298,van,1631,23.368591846964442,2024-08-25 09:46:00,2024-08-25 10:24:59.634106058,2024-08-25 13:33:00,High,stormy,City,1
3179509,31.10608,121.52279,31.12319,121.50908,2.3071906162157343,scooter,1631,19.79008991708415,2024-06-06 15:18:00,2024-06-06 15:57:13.725747892,2024-06-06 16:09:00,High,hot,City,1
2496,31.10786,121.52291,31.12263,121.5094,2.086001565560711,truck,1631,32.213972488312415,2024-10-15 09:16:00,2024-10-15 09:54:20.640375733,2024-10-15 12:13:00,High,hot,City,1
2171585,31.10602,121.52276,31.12288,121.50982,2.243247802834907,scooter,1631,9.727528646438312,2024-08-21 09:46:00,2024-08-21 10:24:58.379472679,2024-08-21 13:28:00,High,rainy,City,1
2912809,31.1078,121.52282,31.12286,121.50984,2.08113543152126,scooter,1631,19.089699615675467,2024-10-15 09:15:00,2024-10-15 09:53:19.472503563,2024-10-15 11:39:00,High,cold,City,1
3600800,31.10789,121.52281,31.12281,121.50992,2.0635232815044455,ev van,1631,21.064544421034928,2024-09-10 09:44:00,2024-09-10 10:22:15.245587561,2024-09-10 14:10:00,High,foggy,City,1
2031358,31.10779,121.52297,31.12325,121.51045,2.0918315763225044,scooter,1631,33.15648211458523,2024-10-06 08:40:00,2024-10-06 09:18:22.039578319,2024-10-06 10:58:00,Very High,foggy,City,1
643338,31.10772,121.52299,31.12271,121.50976,2.089139118111735,ev van,1631,23.87570898811199,2024-09-10 09:27:00,2024-09-10 10:05:21.393388345,2024-09-10 13:37:00,High,stormy,City,1
2322782,31.10777,121.52299,31.12274,121.50998,2.0747954399150776,scooter,1631,26.399440417948703,2024-10-27 09:19:00,2024-10-27 09:57:17.950905578,2024-10-27 12:28:00,High,cold,City,1
1849356,31.10771,121.52298,31.12284,121.50975,2.1015799006467333,van,1631,3.6872946697085087,2024-10-22 09:51:00,2024-10-22 10:29:24.379176156,2024-10-22 12:10:00,High,hot,City,1
2866521,31.10779,121.52281,31.1226,121.50919,2.0959673267455896,scooter,1631,30.86551883561134,2024-10-24 09:21:00,2024-10-24 09:59:23.032158417,2024-10-24 11:38:00,High,cold,City,1
758828,31.10604,121.52276,31.12329,121.50913,2.3157683306797616,truck,1631,48.893701080351086,2024-06-24 09:52:00,2024-06-24 10:31:15.784399364,2024-06-24 12:49:00,High,rainy,City,1
2031102,31.10777,121.5229,31.12256,121.50948,2.0824865506597123,ev bike,1631,22.488949061723414,2024-09-10 09:45:00,2024-09-10 10:23:19.796772159,2024-09-10 14:43:00,High,foggy,City,1
484064,31.106,121.52285,31.12266,121.51049,2.194604340928197,van,1631,34.48680602736371,2024-07-16 09:52:00,2024-07-16 10:30:46.705041823,2024-07-16 15:46:00,High,hot,City,1
1567517,31.10594,121.52273,31.12214,121.50981,2.1812157676222426,ev van,1631,12.636237535264279,2024-08-05 17:53:00,2024-08-05 18:31:43.491784228,2024-08-05 18:40:00,Very High,rainy,City,1
3784714,31.10781,121.52293,31.12289,121.50973,2.095417290945518,van,1631,24.04157690727493,2024-10-12 14:15:00,2024-10-12 14:53:22.900149826,2024-10-12 16:08:00,Medium,hot,City,1
2575381,31.106,121.52284,31.12243,121.50949,2.225502847459664,bike,1631,3.142580410207673,2024-08-12 10:31:00,2024-08-12 11:09:54.120683389,2024-08-12 15:29:00,High,cold,City,1
1994186,31.10785,121.52294,31.12271,121.50986,2.0689985891729177,bike,1631,36.47015419895385,2024-10-24 09:25:00,2024-10-24 10:03:16.559661400,2024-10-24 12:45:00,High,hot,City,1
360089,31.10607,121.52276,31.12254,121.50958,2.2199679308961295,scooter,1631,27.442592983843436,2024-07-16 09:50:00,2024-07-16 10:28:52.792303416,2024-07-16 16:00:00,High,clear,City,1
476707,31.10594,121.52285,31.1228,121.50991,2.2432483729351933,bike,1631,7.626382445771054,2024-06-09 15:13:00,2024-06-09 15:51:58.379609504,2024-06-09 17:34:00,High,clear,City,1
1953625,31.10597,121.5228,31.12277,121.51006,2.2272508475187665,van,1631,13.624210224478173,2024-05-27 10:20:00,2024-05-27 10:58:54.540203406,2024-05-27 14:13:00,High,cold,City,1
532409,31.10779,121.52292,31.12263,121.50918,2.1056663188995213,bike,1631,26.02362422681288,2024-10-31 11:35:00,2024-10-31 12:13:25.359916534,2024-10-31 11:39:00,Medium,cold,City,0
3420870,31.10608,121.52283,31.12285,121.50982,2.238570861412229,scooter,1631,38.42060265354702,2024-08-21 09:46:00,2024-08-21 10:24:57.257006737,2024-08-21 13:42:00,High,stormy,City,1
4441982,31.10591,121.52286,31.12324,121.50917,2.326337524555371,bike,1631,46.40472535733243,2024-07-28 09:39:00,2024-07-28 10:18:18.321005894,2024-07-28 13:42:00,High,clear,City,1
3936777,31.10779,121.52288,31.12278,121.50975,2.083413336930748,ev bike,1631,23.218695231414266,2024-10-05 08:48:00,2024-10-05 09:26:20.019200863,2024-10-05 11:27:00,Very High,rainy,City,1
536234,31.10778,121.52283,31.12279,121.50976,2.081774111161649,bike,1631,5.5377207188520465,2024-10-10 09:07:00,2024-10-10 09:45:19.625786678,2024-10-10 17:05:00,High,foggy,City,1
1003612,31.10592,121.52288,31.12218,121.5091,2.2338042583707676,van,1631,28.57232283382856,2024-07-03 09:27:00,2024-07-03 10:05:56.113022007,2024-07-03 13:52:00,High,rainy,City,1
3402020,31.10597,121.52276,31.12271,121.50999,2.223218613998255,van,1631,50.792271250910794,2024-08-21 09:42:00,2024-08-21 10:20:53.572467361,2024-08-21 13:34:00,High,foggy,City,1
3905551,31.10606,121.52278,31.12266,121.5094,2.242666316298831,van,1631,1.8291726623328135,2024-08-23 10:01:00,2024-08-23 10:39:58.239915910,2024-08-23 11:52:00,High,rainy,City,1
651127,31.10607,121.5228,31.12283,121.51,2.226641786390705,van,1631,11.42963443304275,2024-08-24 09:59:00,2024-08-24 10:37:54.394028732,2024-08-24 13:13:00,High,cold,City,1
1323465,31.10601,121.5228,31.12247,121.50968,2.215826537181361,truck,1631,33.92463835537292,2024-06-08 14:44:00,2024-06-08 15:22:51.798368922,2024-06-08 20:03:00,Medium,rainy,City,1
734191,31.10789,121.52284,31.12257,121.50938,2.0751893007926734,van,1631,27.35291180851074,2024-09-13 09:00:00,2024-09-13 09:38:18.045432189,2024-09-13 12:31:00,High,foggy,City,1
1791621,31.10776,121.52298,31.12279,121.50983,2.088114408895402,ev van,1631,17.314692807026066,2024-10-10 09:10:00,2024-10-10 09:48:21.147458136,2024-10-10 13:38:00,High,clear,City,1
2293174,31.10601,121.52274,31.12284,121.50981,2.23993758395324,ev van,1631,28.308639662725646,2024-08-23 09:59:00,2024-08-23 10:37:57.585020150,2024-08-23 12:25:00,High,hot,City,1
4023766,31.10606,121.52276,31.12285,121.50981,2.237271269764509,bike,1631,39.19191515331466,2024-08-25 09:20:00,2024-08-25 09:58:56.945104742,2024-08-25 13:11:00,High,clear,City,1
3247959,31.10599,121.52276,31.12259,121.50946,2.238350099301472,ev bike,1631,23.73293584033454,2024-08-17 09:27:00,2024-08-17 10:05:57.204023830,2024-08-17 12:49:00,High,rainy,City,1
1453681,31.10601,121.52289,31.12283,121.51003,2.2353521192219543,scooter,1631,22.473215729000707,2024-08-25 09:46:00,2024-08-25 10:24:56.484508614,2024-08-25 13:19:00,High,hot,City,1
1510077,31.10783,121.52282,31.12283,121.50995,2.069554343851312,truck,1631,33.609387384829624,2024-09-13 08:58:00,2024-09-13 09:36:16.693042524,2024-09-13 11:48:00,Very High,rainy,City,1
1391806,31.10779,121.52295,31.12267,121.50944,2.0956453079297996,scooter,1631,21.2589604308015,2024-09-08 16:06:00,2024-09-08 16:44:22.954873902,2024-09-08 16:26:00,High,stormy,City,0
3776656,31.10594,121.5228,31.12195,121.51099,2.1055310953370228,ev bike,1631,41.562433593147276,2024-08-23 10:17:00,2024-08-23 10:55:25.327462880,2024-08-23 12:20:00,High,foggy,City,1
2836926,31.10787,121.52284,31.12155,121.51006,1.9478374068575446,bike,1631,54.267436988654346,2024-10-26 14:45:00,2024-10-26 15:22:47.480977646,2024-10-26 17:10:00,Medium,rainy,City,1
2625589,31.10592,121.52279,31.12238,121.50969,2.214754547524751,ev van,1631,12.315515399106374,2024-08-18 18:00:00,2024-08-18 18:38:51.541091404,2024-08-18 18:17:00,Very High,foggy,City,0
957175,31.10604,121.52276,31.12285,121.50998,2.230258019822552,truck,1631,7.184702002834216,2024-08-22 09:31:00,2024-08-22 10:09:55.261924756,2024-08-22 12:09:00,High,clear,City,1
222049,31.10594,121.52276,31.1225,121.50941,2.2373845394039473,van,1631,30.487006063977937,2024-06-08 14:45:00,2024-06-08 15:23:56.972289458,2024-06-08 19:42:00,Medium,foggy,City,1
943350,31.10594,121.52287,31.12198,121.51002,2.162770535002516,truck,1631,6.674916349143994,2024-07-20 09:00:00,2024-07-20 09:38:39.064928402,2024-07-20 13:46:00,High,rainy,City,1
3368181,31.10594,121.52282,31.1228,121.50999,2.237514975023304,van,1631,6.429600799373464,2024-07-19 09:06:00,2024-07-19 09:44:57.003594007,2024-07-19 12:39:00,High,rainy,City,1
388485,31.10773,121.52281,31.12265,121.5094,2.0933400530739057,van,1631,4.298449490777256,2024-09-24 08:33:00,2024-09-24 09:11:22.401612736,2024-09-24 13:32:00,Very High,stormy,City,1
654923,31.10778,121.52288,31.12275,121.50999,2.06799649267878,ev van,1631,19.653443881232008,2024-09-30 08:45:00,2024-09-30 09:23:16.319158242,2024-09-30 11:38:00,Very High,cold,City,1
2676982,31.10782,121.52282,31.12249,121.50951,2.065525038517385,van,1631,24.671871057061907,2024-10-11 09:14:00,2024-10-11 09:52:15.726009242,2024-10-11 14:07:00,High,foggy,City,1
2797059,31.10778,121.52297,31.1233,121.51054,2.092460696212258,van,1631,17.712083170608388,2024-10-22 09:48:00,2024-10-22 10:26:22.190567089,2024-10-22 12:04:00,High,hot,City,1
4342145,31.1078,121.52283,31.12302,121.50907,2.1401034705028574,ev bike,2212,45.12312654430319,2024-10-06 17:07:00,2024-10-06 17:45:33.624832920,2024-10-06 17:38:00,Very High,stormy,City,0
535558,31.10789,121.52294,31.12255,121.50944,2.0757959024950394,ev van,2541,44.05343826006613,2024-10-10 10:21:00,2024-10-10 10:59:18.191016600,2024-10-10 19:07:00,High,cold,City,1
4140167,31.10599,121.52271,31.12272,121.51054,2.191562937783776,truck,2923,52.860806460339596,2024-06-21 10:30:00,2024-06-21 11:08:45.975105067,2024-06-21 13:55:00,High,hot,City,1
936646,31.10601,121.52273,31.12312,121.50903,2.3066527652702415,bike,2923,25.814449445985193,2024-08-05 09:15:00,2024-08-05 09:54:13.596663664,2024-08-05 12:42:00,High,clear,City,1
4037155,31.106,121.52285,31.12403,121.51041,2.3284900640619823,truck,2923,42.15579468122866,2024-06-20 15:57:00,2024-06-20 16:36:18.837615373,2024-06-20 20:40:00,High,clear,City,1
1396537,31.10604,121.52284,31.12327,121.50916,2.316599212591791,ev bike,2923,29.583697220951542,2024-06-15 10:01:00,2024-06-15 10:40:15.983811021,2024-06-15 12:51:00,High,cold,City,1
3205601,31.10603,121.5228,31.12323,121.5091,2.314913477415995,scooter,2923,28.14007281962028,2024-08-04 09:32:00,2024-08-04 10:11:15.579234579,2024-08-04 10:53:00,High,rainy,City,1
3019475,31.10601,121.5228,31.12328,121.50908,2.3224184951655533,scooter,2923,18.430184602461008,2024-06-19 10:23:00,2024-06-19 11:02:17.380438840,2024-06-19 11:49:00,High,rainy,City,1
4376546,31.10595,121.52278,31.12261,121.51047,2.19205630081356,ev bike,2923,7.372495910985619,2024-06-20 19:07:00,2024-06-20 19:45:46.093512195,2024-06-20 20:17:00,Low,hot,City,1
4116938,31.10594,121.52275,31.12312,121.50903,2.3141513027257674,scooter,2923,34.302923737230195,2024-06-22 09:57:00,2024-06-22 10:36:15.396312654,2024-06-22 13:42:00,High,clear,City,1
1775531,31.10599,121.52279,31.1229,121.50917,2.284013381333269,ev van,2923,41.72929221585847,2024-06-22 09:52:00,2024-06-22 10:31:08.163211521,2024-06-22 12:12:00,High,foggy,City,1
4262199,31.106,121.52276,31.12274,121.50996,2.2247813507863996,ev bike,2923,3.2248077517964076,2024-06-22 09:46:00,2024-06-22 10:24:53.947524188,2024-06-22 11:51:00,High,rainy,City,1
225747,31.10602,121.52281,31.12379,121.50959,2.342683939781415,van,2923,25.0065407917397,2024-06-23 09:14:00,2024-06-23 09:53:22.244145548,2024-06-23 10:47:00,High,hot,City,1
355406,31.10594,121.52274,31.12317,121.5091,2.3144614533879864,van,2923,39.3945415581764,2024-06-23 09:11:00,2024-06-23 09:50:15.470748813,2024-06-23 10:36:00,High,rainy,City,1
422078,31.10592,121.52287,31.1225,121.50945,2.243004148432002,van,2923,19.980380836603082,2024-06-19 10:22:00,2024-06-19 11:00:58.320995622,2024-06-19 13:01:00,High,stormy,City,1
2405065,31.10594,121.52272,31.12184,121.50982,2.1526631566227987,ev van,2923,42.289202182499245,2024-07-26 09:13:00,2024-07-26 09:51:36.639157588,2024-07-26 12:50:00,High,rainy,City,1
2308832,31.10591,121.52289,31.12329,121.50909,2.336815819256696,scooter,2923,23.130217971853785,2024-06-23 09:14:00,2024-06-23 09:53:20.835796622,2024-06-23 10:58:00,High,cold,City,1
2397918,31.10592,121.52287,31.12274,121.50993,2.23953283988424,scooter,2923,17.600071661242012,2024-06-22 09:48:00,2024-06-22 10:26:57.487881573,2024-06-22 13:13:00,High,clear,City,1
952026,31.10594,121.52288,31.12313,121.50911,2.317758034448309,truck,2923,43.11084888055406,2024-06-22 09:51:00,2024-06-22 10:30:16.261928269,2024-06-22 11:25:00,High,rainy,City,1
756488,31.10609,121.5228,31.12337,121.51037,2.2565865026224485,ev bike,2923,11.72910485894006,2024-06-12 14:04:00,2024-06-12 14:43:01.580760630,2024-06-12 19:07:00,Medium,stormy,City,1
3035068,31.10595,121.52285,31.12289,121.50913,2.292171749800921,scooter,2923,14.7299958737522,2024-06-21 10:35:00,2024-06-21 11:14:10.121219953,2024-06-21 12:50:00,High,foggy,City,1
3470606,31.10603,121.52289,31.12338,121.51039,2.2667092651837444,scooter,2923,12.278100599230072,2024-06-22 09:52:00,2024-06-22 10:31:04.010223643,2024-06-22 13:35:00,High,foggy,City,1
2613311,31.10606,121.52284,31.1232,121.50912,2.3104802381006637,bike,2923,8.728331250015316,2024-06-20 10:16:00,2024-06-20 10:55:14.515257142,2024-06-20 12:17:00,High,cold,City,1
1377655,31.10601,121.52283,31.12318,121.50907,2.3153851586861904,ev van,2923,27.344790383285844,2024-06-20 19:07:00,2024-06-20 19:46:15.692438084,2024-06-20 20:02:00,Low,cold,City,1
1560916,31.10597,121.52281,31.12366,121.50951,2.3392997205526354,truck,2923,17.775713176183416,2024-06-20 10:14:00,2024-06-20 10:53:21.431932934,2024-06-20 14:45:00,High,stormy,City,1
4151672,31.10596,121.52283,31.12327,121.50908,2.32770264052526,scooter,2923,32.16661451009926,2024-06-20 19:07:00,2024-06-20 19:46:18.648633726,2024-06-20 19:52:00,Low,hot,City,1
871020,31.10591,121.52284,31.12326,121.50918,2.326582451953947,truck,2923,0.22143522696025147,2024-06-12 14:23:00,2024-06-12 15:02:18.379788469,2024-06-12 18:01:00,Medium,hot,City,1
1404576,31.10597,121.52278,31.1232,121.50903,2.320352473189359,van,2923,9.016382408522736,2024-06-19 10:12:00,2024-06-19 10:51:16.884593564,2024-06-19 12:35:00,High,stormy,City,1
818330,31.10598,121.52278,31.12321,121.50912,2.3155298749846898,ev bike,2923,25.88702015422778,2024-06-19 10:10:00,2024-06-19 10:49:15.727169995,2024-06-19 14:43:00,High,rainy,City,1
4274104,31.10602,121.52287,31.12277,121.51007,2.225711590634275,van,2923,46.26324278969676,2024-07-26 09:14:00,2024-07-26 09:52:54.170781752,2024-07-26 14:01:00,High,clear,City,1
2279085,31.10596,121.52272,31.12324,121.50905,2.3206658234002253,scooter,2923,30.584467415061226,2024-08-04 09:29:00,2024-08-04 10:08:16.959797614,2024-08-04 10:42:00,High,rainy,City,1
1648351,31.10593,121.52282,31.12243,121.50948,2.2313552493818607,bike,2923,16.67714277891945,2024-06-16 10:03:00,2024-06-16 10:41:55.525259850,2024-06-16 13:42:00,High,hot,City,1
3490769,31.10599,121.52287,31.12285,121.5108,2.1988564257852032,bike,2923,3.7433235849006694,2024-06-16 10:02:00,2024-06-16 10:40:47.725542189,2024-06-16 13:35:00,High,rainy,City,1
281992,31.10606,121.52286,31.12313,121.50911,2.305684257798174,ev van,2923,15.837216067426054,2024-06-20 10:10:00,2024-06-20 10:49:13.364221870,2024-06-20 14:03:00,High,hot,City,1
4319730,31.10606,121.52285,31.12328,121.50914,2.317286912180516,bike,2923,24.5354575611745,2024-06-14 10:17:00,2024-06-14 10:56:16.148858922,2024-06-14 13:35:00,High,hot,City,1
3054166,31.10593,121.52272,31.12316,121.50918,2.3091340111995953,scooter,2923,8.730982636554291,2024-06-15 10:15:00,2024-06-15 10:54:14.192162686,2024-06-15 13:42:00,High,cold,City,1
2740441,31.10602,121.52288,31.12311,121.50909,2.3096778330509338,ev bike,2923,7.711391990397717,2024-06-13 11:34:00,2024-06-13 12:13:14.322679930,2024-06-13 12:00:00,Medium,clear,City,0
1522415,31.10606,121.52276,31.12319,121.50906,2.3084869308394316,ev bike,2923,14.548204514982716,2024-06-14 10:09:00,2024-06-14 10:48:14.036863402,2024-06-14 13:29:00,High,clear,City,1
460167,31.10609,121.52273,31.12245,121.50942,2.21693860492399,bike,2923,21.44728007516755,2024-06-14 10:16:00,2024-06-14 10:54:52.065265182,2024-06-14 11:58:00,High,cold,City,1
1229691,31.10601,121.52278,31.12284,121.51003,2.230566982526834,scooter,2923,24.36515503496271,2024-06-12 07:07:00,2024-06-12 07:45:55.336075807,2024-06-12 12:55:00,Very High,stormy,City,1
3489571,31.10591,121.52278,31.12273,121.51004,2.2291167870877335,ev van,2923,16.368544369504097,2024-06-12 14:39:00,2024-06-12 15:17:54.988028901,2024-06-12 17:03:00,Medium,rainy,City,1
3196222,31.10606,121.52288,31.12311,121.50909,2.3060195711079716,ev bike,2923,32.41461886577351,2024-06-20 10:13:00,2024-06-20 10:52:13.444697066,2024-06-20 12:40:00,High,hot,City,1
